ited_id,mean_price
2035,22.276666666666667
3303,49.59857142857143
4999,48.11
1677,73.28333333333333
3685,45.395
2288,69.8
4748,38.34666666666667
2044,40.23
1753,36.98
8068,47.39333333333333
1770,25.79
6869,21.2125
7069,55.506
4155,42.800000000000004
1721,64.09333333333333
3706,65.39375
4506,30.456666666666667
8549,77.67
8260,26.93
1659,46.11
3420,62.855000000000004
9612,25.75
3531,49.910000000000004
1679,49.33714285714286
7194,50.3275
5280,42.233333333333334
2583,49.15
4701,88.205
3559,48.71636363636364
9585,34.51
8071,59.1625
7796,43.275999999999996
9364,41.63428571428571
7283,54.36666666666667
3457,61.06363636363636
1874,63.14857142857143
2818,58.35
5712,29.336666666666666
7659,44.16777777777778
6792,42.50833333333333
3330,58.591
1118,52.32888888888889
4800,29.287499999999998
4857,48.6575
8713,62.327999999999996
9472,68.14923076923077
4913,63.596666666666664
3169,28.261666666666667
7646,55.05714285714286
2652,49.70333333333333
1909,43.746
1921,32.956
2534,43.00666666666667
7268,58.61833333333333
5070,76.625
8169,50.776666666666664
2069,35.274
8060,83.88499999999999
9719,60.821999999999996
1315,59.46909090909091
3187,45.2
6245,52.7725
5162,51.68
5901,46.885
6024,21.101
4731,48.533076923076926
3152,50.373333333333335
4811,35.0375
1337,53.329
8992,56.32
8492,72.7775
7797,48.44777777777778
5172,46.435
2924,68.37
6856,42.53636363636364
3340,63.435
1016,41.190000000000005
7956,54.1875
3966,51.582857142857144
3038,30.26
1644,37.005
4401,54.42285714285714
8462,54.07416666666667
4159,50.35375
4503,62.22
4660,35.91
6682,57.13857142857143
2742,35.395
1402,61.291666666666664
2670,38.763333333333335
3566,49.02625
5718,42.596666666666664
4754,67.245
4032,37.8175
5661,60.65555555555555
4461,45.8425
5332,37.21333333333333
8563,54.404545454545456
2137,36.9175
7369,59.088
4309,44.150769230769235
2923,64.89333333333333
4721,32.05166666666667
1550,60.26166666666667
1675,43.96333333333333
9480,56.24384615384616
8818,37.763999999999996
3736,44.574999999999996
1894,43.4925
1992,49.32666666666667
1298,47.96888888888889
5849,34.35666666666666
3092,62.43666666666667
5780,50.768
5446,50.28375
9188,57.940666666666665
2616,63.68
3722,55.365
5646,62.85375
1154,49.96
4385,54.582499999999996
8502,40.94
3980,68.06
1741,47.416666666666664
3354,44.420833333333334
5392,44.786153846153844
4077,28.765
6163,50.7875
4985,75.07333333333334
5637,50.51
2823,39.178000000000004
8970,43.152857142857144
1685,41.562
2929,61.072
8022,65.92666666666666
2214,53.55692307692308
8839,71.395
6299,49.0775
2549,51.844545454545454
6627,46.623333333333335
5054,46.53666666666666
7750,35.28666666666667
1253,79.80666666666667
9780,47.246
1120,40.887142857142855
2935,61.05
2286,54.2
8321,75.97749999999999
6005,53.9525
4559,49.05
5422,45.844545454545454
1069,55.33083333333333
5888,63.940000000000005
1390,39.024
9200,48.96333333333333
9239,32.998333333333335
1384,40.099333333333334
3165,37.6825
9478,26.115000000000002
3833,38.82
8698,54.17769230769231
4520,57.19625
5971,39.361875
2605,45.922666666666665
8591,38.57888888888889
3549,47.66285714285714
2228,43.204
9232,52.47666666666667
2648,57.682857142857145
6650,45.989999999999995
1022,57.2
4458,34.166666666666664
4151,22.00625
3161,62.26
9248,69.1
6894,43.647777777777776
6607,61.78875
3138,49.33166666666666
4879,76.68
3118,57.71375
9285,47.88
4694,8.033333333333333
4328,50.005
9885,52.81636363636363
3417,41.00666666666667
3435,85.61
3427,65.97
1788,21.61
8900,45.8675
3134,59.235
4940,68.12642857142858
6491,53.41
2324,73.16799999999999
8334,39.303333333333335
2938,32.65714285714286
9609,34.97666666666667
6174,56.78
5938,78.69
8790,38.97
1560,56.358333333333334
3664,75.58
8822,63.52285714285714
7576,17.939999999999998
1084,56.36222222222222
4889,55.78666666666666
3885,58.181111111111115
6780,54.74166666666667
8434,49.17666666666667
6795,66.7625
8742,61.76285714285714
6168,66.26
8840,44.65
4524,34.37571428571429
7379,72.865
4651,55.876
6817,56.52571428571429
2381,60.75714285714285
8133,48.83
8230,88.33
9148,79.38333333333334
4262,38.31
8021,48.29181818181818
7442,28.670833333333334
5316,46.65
3875,51.545
5573,69.1625
8626,56.212
9401,56.876666666666665
4809,22.85
9634,48.79857142857143
5368,64.71
3908,47.07857142857143
1837,63.28
9683,33.2425
1215,11.41
9589,58.842222222222226
7232,64.95
9253,33.878
1653,42.48615384615385
9757,61.06
4335,58.102222222222224
3843,65.165
6478,53.01777777777778
1013,54.71
9118,46.693333333333335
7462,65.795
7632,42.565
5443,63.74428571428571
1821,51.120000000000005
3840,62.11545454545455
2871,58.138333333333335
9096,37.934999999999995
4395,46.39
8890,43.902
2980,63.803333333333335
9103,48.85333333333333
6306,69.81666666666666
3053,51.172
9189,45.17
4789,66.53166666666667
3431,78.39
3912,76.884
5907,41.687
4923,58.27
5018,40.55153846153846
7297,34.901666666666664
4662,52.9675
1666,52.18375
4680,44.765
3982,56.01333333333333
3994,60.578
7490,60.5575
4441,54.30533333333334
7354,56.92363636363636
8870,50.22
5090,26.686
2332,52.9875
2703,56.03
7789,53.198181818181816
7950,54.54
7359,76.715
3786,52.335
3493,37.129999999999995
4294,40.50071428571428
8544,47.417500000000004
9783,44.0325
7052,57.35
1007,61.14857142857143
4924,76.94500000000001
1228,81.84666666666666
1917,46.04769230769231
1686,55.86692307692308
8545,42.432
9265,34.6225
6457,48.03
6753,56.15470588235294
1400,41.14333333333333
5425,58.85333333333333
1831,43.91285714285714
1116,59.385
3579,54.338
1732,61.61833333333333
1381,49.04923076923077
2350,62.786
8365,94.22
1012,41.895
6023,38.815
5548,58.52333333333333
4620,29.394000000000002
6927,54.166
3683,60.097142857142856
6330,50.805
9984,48.54333333333333
5652,26.445714285714285
2988,59.05083333333333
8936,40.875
2201,66.062
8084,54.42
7091,63.96333333333333
6729,48.125
2565,41.2175
4084,28.435
9572,60.644999999999996
7485,50.471111111111114
4449,80.97
8008,60.516666666666666
2559,64.9075
2836,50.417500000000004
8282,47.194
1662,40.38666666666666
1528,73.735
5387,46.736666666666665
8235,61.49444444444445
1586,57.286249999999995
3408,57.6
6095,50.836666666666666
5464,34.11
7139,41.5
2278,40.07111111111111
9954,65.72666666666666
2886,40.007777777777775
2862,35.96333333333333
5468,80.065
1003,54.31777777777778
8005,50.660000000000004
2162,52.36
8264,52.1775
3005,42.315
8352,51.275999999999996
2310,34.63
3669,59.553333333333335
5962,56.623333333333335
1630,62.67666666666666
2331,50.659375
7925,55.604285714285716
6363,54.84875
2411,54.1075
8329,46.483333333333334
5195,52.208
5260,44.94333333333333
2360,37.350833333333334
8214,49.77142857142857
9543,56.652307692307694
5746,52.944
2466,35.236666666666665
5372,32.535000000000004
2456,50.045
5141,50.63142857142857
2977,57.668
7959,76.08666666666667
7478,53.72833333333334
7137,52.55166666666666
4826,55.59
5301,69.78875
7578,42.65333333333333
2651,73.23
8325,53.846923076923076
1403,46.786
8707,2.82
3239,63.2075
5501,57.916666666666664
7721,39.83
6597,50.785714285714285
5814,18.395
5592,73.452
2093,41.165
1380,42.155
3953,35.736000000000004
6311,33.99142857142857
6571,41.63125
9973,56.96
8020,47.99333333333333
2269,48.02833333333333
6917,53.8025
2030,50.4
6594,56.47833333333333
1890,52.988749999999996
6484,51.1225
8861,40.725
3356,47.75625
3123,56.7
9417,39.075
5692,51.1725
9424,66.568
7766,60.996
3849,68.267
5336,38.1475
9296,50.58
3173,50.035555555555554
6629,23.74
7888,52.31166666666667
8119,31.72
3007,30.185
9083,35.45166666666667
1963,41.97111111111111
5369,25.196666666666665
5929,56.162222222222226
4682,99.39
4948,61.300000000000004
5908,78.495
4182,36.36333333333333
4172,53.9125
8175,49.123333333333335
7037,38.961666666666666
9960,52.999
4173,48.584999999999994
7511,79.848
3136,28.29
9749,20.860000000000003
2427,56.95375
2639,57.752
4698,54.285
7631,61.916666666666664
4251,42.57333333333333
8925,32.165
2801,41.283
6720,71.83500000000001
5495,23.35
5531,62.582857142857144
1841,10.473333333333333
8102,83.47999999999999
4350,44.90875
6343,46.226
2163,35.608000000000004
7033,36.72
8393,45.2
9952,68.18666666666667
8100,59.85
2763,61.04166666666667
1566,59.0
4318,57.724999999999994
6482,55.82
7008,44.671
9862,58.04
4605,42.055
4876,59.223333333333336
2976,49.86333333333333
5035,58.04333333333334
7904,31.702
6635,87.32666666666667
7768,51.0525
6695,33.185
4796,56.14
7266,56.10777777777778
9037,46.32666666666667
5242,44.93222222222222
2960,42.972
7986,45.392857142857146
6747,57.93
4464,55.082499999999996
4932,78.715
2764,45.266
2527,70.838
4894,51.904444444444444
7728,42.46857142857143
4347,50.988181818181815
3068,45.2275
9650,42.35142857142857
1349,58.722857142857144
4528,37.61833333333333
9176,44.22
7791,51.405
5983,47.582499999999996
2340,47.74777777777778
1377,52.125
7183,47.822857142857146
7441,62.25833333333333
9867,15.92
5989,62.355
8660,44.47
6367,44.565
2012,66.95777777777778
4123,39.4275
7845,14.746666666666666
7710,53.4575
7867,53.54
4354,65.74
7335,44.629999999999995
2449,57.70666666666666
7886,18.05
7396,54.595
2260,71.765
4896,49.06
1346,35.754
8286,48.980000000000004
3743,64.97666666666667
9199,77.4675
5597,28.645
4096,45.713846153846156
2575,56.805
4095,84.97
6247,51.04333333333334
3400,47.59
8384,29.453333333333333
7290,23.385
8222,62.666666666666664
2315,47.13666666666667
5407,48.6475
5812,25.605
3995,44.74375
1589,24.68
5214,42.88
5459,39.288333333333334
2158,29.331111111111113
5699,60.39
7225,53.18333333333333
2407,44.468333333333334
5079,59.00333333333334
9309,18.47
2813,58.99666666666667
1110,46.757777777777775
5878,59.724
5138,66.664
1027,54.9
3398,62.67285714285714
3919,22.564999999999998
5880,52.19499999999999
6667,45.61714285714286
6483,12.56
1845,41.641666666666666
8857,45.585
8490,35.6875
6022,51.510000000000005
1076,54.214999999999996
4202,37.186
7564,62.61333333333334
6336,46.69
3929,74.71333333333334
8016,54.81166666666667
5622,53.50388888888889
6429,61.95666666666667
7868,46.612
5385,60.27625
6800,33.344
2713,51.12
8097,35.483333333333334
2006,28.77125
8278,52.18222222222222
1950,56.85125
7193,43.225
5046,49.685833333333335
2262,50.726
2512,11.13
3495,12.305
5800,54.376
6671,25.729999999999997
4947,27.634
5496,58.38428571428572
2039,74.525
2435,60.473333333333336
5757,53.326
5745,57.825384615384614
3083,56.687777777777775
3795,59.734
9855,54.286
3783,57.94
7883,39.54666666666667
2486,53.14
6994,56.406666666666666
3760,51.065714285714286
2695,53.405
5559,39.62428571428571
1207,69.64
4787,36.206
8157,17.676666666666666
2120,75.21
6209,9.485000000000001
3233,77.426
4808,32.845
1099,30.5375
5163,42.08
7416,38.839999999999996
3873,53.95214285714286
6353,84.66666666666666
6020,45.65777777777778
7575,59.48571428571429
5550,44.23166666666667
9185,54.89333333333333
7172,58.06
4727,51.504999999999995
4822,57.156666666666666
6664,43.99666666666667
1458,62.644
9636,72.24000000000001
3884,64.16444444444444
6982,56.013333333333335
9453,51.985
1691,76.4425
8347,52.22
1212,44.7975
8521,47.56333333333333
3569,57.53666666666667
6704,50.392941176470586
5731,72.44
1244,43.36
3634,49.67
1132,25.48
6340,3.89
6290,64.11833333333334
4139,46.120000000000005
6584,29.998571428571427
2144,47.095
8117,36.42
8730,15.01
3247,48.66375
8099,44.407777777777774
2642,55.236
6419,51.08
3223,51.995714285714286
3424,41.8275
7250,34.583999999999996
2993,56.196666666666665
6369,35.562
8046,33.9275
5033,45.4775
2621,65.38499999999999
9839,60.43666666666667
7186,80.01666666666667
1870,25.04
4252,75.60333333333334
9521,44.69166666666666
4820,40.72833333333333
2828,54.43
8772,28.218333333333334
5537,31.54
3097,45.214285714285715
1092,10.344999999999999
1368,49.395
4553,46.45545454545454
1034,39.48
9022,10.66
5909,66.045
1314,36.53
8350,46.975
1919,57.285
3421,47.81875
7676,41.79
4411,63.80444444444444
9069,37.7
7212,30.816
1906,70.12
3066,66.89500000000001
2815,36.325
5194,48.06
9600,64.72272727272727
2391,49.458571428571425
7144,52.53923076923077
7466,72.272
5034,62.26555555555556
2881,62.150000000000006
8580,56.196666666666665
4190,70.34454545454545
6467,32.123333333333335
2447,34.71142857142857
2333,56.473333333333336
1203,55.8575
8132,50.528333333333336
3626,58.68666666666667
9120,25.57
5293,56.224
1854,52.044285714285714
6171,58.88357142857143
3719,45.678000000000004
9462,42.196666666666665
3160,68.314
8636,24.095
3731,54.3475
3168,58.21
5870,50.265
1883,59.2725
4996,50.93333333333334
2526,56.92333333333333
6458,61.94
4782,49.885000000000005
8455,47.10666666666667
4542,61.058749999999996
7540,59.684000000000005
8004,69.97999999999999
5408,58.7675
2684,13.4725
7171,49.9325
1581,50.07
7244,48.917500000000004
8729,38.432
8641,54.041875
8025,45.37
3238,45.836666666666666
3396,77.275
3931,44.525
4646,64.546
9776,48.265
7635,28.973333333333333
6529,56.56125
2831,59.58333333333333
7836,49.64
6775,58.004444444444445
8971,48.305
4107,49.235
2463,59.21
2048,10.64
6151,11.78
2386,2.22
1966,57.766666666666666
3767,51.988
7272,49.54714285714286
6307,26.39
3516,49.72375
5827,33.1475
9958,42.4625
8928,62.85
3064,51.764
5802,64.16
3545,22.46
4586,47.846666666666664
7707,48.254285714285714
9381,58.443333333333335
7375,46.09875
4709,24.855
7674,58.11
2366,54.774
7210,30.055
9717,5.49
8665,47.61
3284,64.385
3802,50.842
1350,58.66
7520,54.526666666666664
2983,54.82333333333333
7457,47.214999999999996
9386,53.51571428571428
9689,58.60727272727273
7551,37.11
8523,54.942499999999995
9694,42.95875
1319,45.058
7068,62.62
9209,22.64
5912,54.24333333333333
3299,52.504
5440,48.38727272727273
4871,45.934000000000005
5284,12.41
9865,50.54076923076923
1755,61.15333333333333
3765,46.19444444444444
7994,54.05428571428572
8520,62.34
9352,43.46
3526,70.338
9620,38.443333333333335
3561,29.55
8702,47.6875
5390,26.849999999999998
5074,36.46333333333333
7074,47.354285714285716
8256,16.475
1178,50.1575
7112,42.88285714285714
9100,83.375
9224,58.784
8786,62.75333333333334
1318,46.70666666666666
8338,65.44333333333333
7468,36.75888888888889
4422,51.56
8208,57.626666666666665
5441,51.27
5348,60.794285714285714
4590,47.400769230769235
3430,64.43333333333334
3641,50.66166666666667
2841,63.196666666666665
6186,63.708666666666666
2056,55.57
1435,66.83833333333334
1340,45.80384615384615
4176,37.185
3385,50.112
1572,57.495000000000005
8999,40.902857142857144
2624,31.266666666666666
7765,39.822
3766,69.92428571428572
4669,20.9125
7706,60.428333333333335
1500,61.94384615384615
1285,38.268
6827,46.545
1059,46.527
2147,61.11333333333333
6359,50.182500000000005
9859,24.566666666666666
7637,31.810000000000002
6038,50.06
4181,51.102000000000004
5569,28.14666666666667
8951,41.345
7585,46.885555555555555
4216,51.43125
6356,60.53545454545454
7181,45.042857142857144
3319,28.474
3890,46.14
3314,47.985
7476,55.95909090909091
7451,52.67916666666667
8217,64.04666666666667
5923,63.10333333333333
1613,39.71
8358,45.4575
6415,30.583333333333332
9445,54.343333333333334
1731,53.685
8315,36.96888888888889
5098,44.757777777777775
2683,62.516666666666666
3718,19.136666666666667
1342,66.80333333333333
9618,61.57666666666667
9447,44.45
3753,61.125
3746,36.43666666666667
9112,24.78
8681,26.873333333333335
9135,49.28
3156,42.272
4069,39.056666666666665
8923,9.906
2905,49.3475
1219,68.62666666666667
9147,69.43375
1052,51.2325
5263,49.223333333333336
3638,76.5775
4515,52.074999999999996
4690,61.15857142857143
2502,74.09666666666666
5286,66.15666666666667
7293,60.99
3026,67.003
7634,41.886
3065,43.81181818181818
3093,41.515
5190,51.916666666666664
5514,41.86333333333334
7452,67.99
6117,59.47857142857143
3148,47.38444444444445
3235,65.63666666666667
3106,38.388
5288,42.85
4040,65.63250000000001
4804,65.31
8085,21.455000000000002
5026,25.60333333333333
8538,64.04
8142,52.57
4215,56.11142857142857
5654,50.7025
8484,50.096363636363634
9940,32.65
9792,69.2975
7739,36.2975
7267,32.91285714285714
7808,48.55
1826,56.854615384615386
7415,55.31375
7230,28.2675
4376,26.046666666666667
6226,55.94555555555556
8845,52.8925
2045,21.563333333333333
6497,33.35666666666666
5117,40.61
6910,48.586
7491,57.29666666666667
9805,81.315
4988,36.86
9005,58.221666666666664
2937,38.494
6961,46.1625
4017,60.485
4764,72.12666666666667
6986,44.9025
8689,41.9
7546,29.05
3556,80.13714285714286
4257,39.29333333333334
1125,36.855000000000004
4657,43.475
2693,66.795
3125,47.540000000000006
3401,26.9
1235,73.66666666666667
7275,52.51
2305,50.24
6539,40.064
8218,68.7775
2712,39.79333333333334
5376,52.49166666666667
9955,32.093333333333334
9649,22.984285714285715
5258,48.670833333333334
9513,45.85
7899,51.165
4380,49.075
1292,48.833333333333336
4000,41.69
2523,43.53888888888889
5570,60.038333333333334
2180,29.8975
1123,59.4
7221,77.08
5317,30.8275
9903,59.25666666666667
8151,63.677142857142854
1039,72.405
9919,22.75
9541,45.942
8562,45.089999999999996
3808,32.95666666666666
6623,55.173
2629,60.98285714285714
9606,36.1875
1188,59.1625
7469,49.035
8727,51.00090909090909
9226,50.03125
3167,70.7775
3528,18.69
8247,39.21333333333333
4143,36.135555555555555
7618,53.08428571428571
9667,51.6625
9758,76.04
9971,30.44
2074,36.660000000000004
5282,29.23
5429,37.45285714285714
9190,40.77
1304,68.22571428571429
1424,46.14176470588235
5933,32.933
2284,43.45666666666667
4929,42.90833333333333
3489,95.07
2488,57.7
6909,59.054
8113,49.682857142857145
5493,37.60375
7967,89.515
6794,60.30500000000001
6097,55.776
1893,34.785
1358,47.391666666666666
1223,45.934285714285714
5922,48.439375
2774,46.948
5257,51.6525
6808,60.838
8482,92.56
8042,51.47625
2106,59.24666666666666
1709,42.53666666666667
4158,55.81999999999999
5394,58.397999999999996
9184,47.44
8109,64.56
9970,49.775000000000006
6980,34.843333333333334
6476,49.07
4023,59.615
9153,47.37
5132,69.565
4783,65.375
5066,86.695
2542,50.9875
9680,50.555
8774,49.555
2363,21.276666666666667
8758,44.18
4124,42.89
4827,90.255
1485,23.445
3047,42.67666666666666
8150,46.86222222222222
8122,50.105
4277,41.92285714285714
4363,59.532000000000004
7709,3.8049999999999997
4953,62.516666666666666
6140,43.85333333333333
4990,52.995714285714286
3468,53.852000000000004
8910,55.775555555555556
4902,50.55
6291,70.89333333333333
3591,50.35
9684,42.34
3622,69.78333333333333
4345,44.036
3602,50.28
6941,52.21875
6837,56.62285714285714
5720,36.480000000000004
2018,25.342
1926,25.683333333333334
3860,56.11
9249,48.893076923076926
1778,47.14
9178,45.221111111111114
8143,68.155
3244,66.805
9851,46.456
7445,54.148
3268,35.9
4373,61.257999999999996
1556,23.55
8601,47.772000000000006
9167,37.9
8258,51.338
2033,46.568
3491,30.988333333333333
5424,58.13333333333333
3357,46.12444444444444
2592,44.04666666666667
3426,56.47
7215,55.738
5377,45.684
7539,56.23666666666667
8982,49.82
6946,63.888
9355,53.16166666666667
2424,48.684666666666665
4613,40.614
9969,54.9
3667,43.936
5603,54.26875
6112,55.698
1594,61.88
1038,44.92
1176,22.16
1723,47.65
2172,46.839999999999996
8167,49.2125
4636,45.21285714285714
6812,62.39714285714286
4220,50.01
6065,62.17
5247,31.07
6914,50.38090909090909
9769,43.532000000000004
6564,44.07
6189,54.242222222222225
4388,83.42666666666666
5455,23.41
4152,59.29125
5115,37.196666666666665
3507,67.81
8137,35.94
3805,51.265
1454,48.0875
2925,76.22
1783,50.55666666666667
9696,68.95666666666668
6716,36.9
4049,47.873333333333335
5482,72.7625
2442,50.0
8271,57.016666666666666
2521,40.06454545454545
1555,54.9
5740,49.91375
2131,72.41333333333333
1839,39.86090909090909
9121,54.06142857142857
7693,45.175
6535,52.483333333333334
4256,54.351176470588236
9916,56.4
6218,60.300000000000004
3276,38.43000000000001
9229,61.566
5860,43.27
1957,58.0925
7625,67.185
1478,34.58
9653,52.6
9411,90.53
8001,40.89666666666667
5807,61.06875
5134,58.92692307692308
2016,26.87
8096,51.90090909090909
2097,93.285
4777,77.565
8836,68.342
1946,65.55666666666667
2080,57.42153846153846
2013,54.016666666666666
7681,39.993
7252,51.01
6542,54.945
3206,51.94
4419,53.78111111111111
5323,21.425
8188,55.73777777777778
1365,59.6725
9409,65.80333333333333
8229,48.92999999999999
3055,46.31333333333333
9467,55.89666666666667
5097,49.531666666666666
7677,30.884999999999998
6088,49.17333333333333
4934,63.05666666666667
7350,50.3
3826,44.32625
1279,67.14333333333333
3889,54.395714285714284
9498,71.25
4983,30.59
8895,49.62
8014,57.955
8704,48.67
6076,22.025
6703,36.596666666666664
4386,48.227
5129,68.25
7731,17.416666666666668
8909,48.17
9871,15.79
2024,52.91
7638,95.53999999999999
7581,16.2025
4007,51.120000000000005
8442,41.17
6195,27.549166666666668
1781,53.754444444444445
4227,48.3825
5950,43.612
3721,47.712857142857146
2981,53.617999999999995
4649,57.474444444444444
4130,53.864285714285714
7577,69.03
9328,77.77666666666667
4617,31.831666666666667
4218,38.815
7030,43.585
5704,81.49
1765,57.56
4835,47.015
1626,25.555
5184,29.886666666666667
7518,60.1325
6783,49.236666666666665
9977,40.958888888888886
9813,46.05285714285714
6468,65.988
2873,65.74333333333334
6663,56.129999999999995
2746,52.416
1195,54.526666666666664
6971,46.03333333333333
6587,46.365
7367,81.694
1584,11.626666666666667
5265,41.266666666666666
9270,55.307
3215,40.11692307692308
5151,47.16
3253,82.125
9415,48.075
9235,36.28
6711,61.907
2261,54.88
7224,56.14714285714285
7061,58.886
1800,63.395
3399,61.346000000000004
9732,60.65
8481,66.16
8444,43.1175
4551,57.120000000000005
9237,46.31333333333333
4969,10.82
5868,73.95
6503,57.0
7055,48.723333333333336
3800,52.81666666666667
8782,51.832857142857144
5555,71.09
4695,92.65
7116,47.222857142857144
3738,28.666666666666664
6558,34.27142857142857
2090,41.44428571428571
9686,26.330000000000002
1657,32.49
8147,45.284285714285716
8238,41.47666666666667
8787,68.39333333333333
1481,60.41142857142857
6981,55.763333333333335
2796,19.6025
3956,46.79
1971,75.905
9123,40.873333333333335
7173,41.43666666666667
6192,55.97
7705,49.513333333333335
7500,52.76375
5105,37.555
6966,51.39
8126,32.769999999999996
3925,79.69
1033,39.58375
5763,44.75333333333333
5903,52.454
1736,35.51571428571428
7786,59.68333333333333
6172,42.765
5014,62.12285714285714
6963,69.55375
2532,63.10666666666667
5100,62.324
2326,39.09625
5858,24.423333333333332
5335,51.53
4075,39.39666666666667
5436,75.50333333333333
6537,54.82333333333333
4280,42.233333333333334
2668,20.533333333333335
9166,57.60714285714286
4482,60.90428571428571
7996,42.25714285714286
9730,60.92
6455,53.960625
6773,62.64
8112,30.22
3246,33.01
2999,18.163333333333334
8903,41.278333333333336
9211,50.0225
4735,61.494
4807,72.9375
5813,33.65333333333333
8110,45.17333333333333
9406,1.72
4561,34.793846153846154
7653,56.93875
9230,62.60166666666667
5861,69.12
2832,61.86333333333334
2586,57.258
6639,47.425714285714285
5327,51.88
4941,32.29
1277,41.69
6127,66.48666666666666
7123,34.830666666666666
5811,74.245
7961,65.02333333333333
5942,43.76
5932,40.74
4634,42.1375
1143,60.19166666666667
3923,51.03
